,Provider Id,Provider Zip Code, Average Covered Charges , Average Total Payments ,Average Medicare Payments,Hospital overall rating,BEDS,Cost,Provider Name,Provider Street Address,Provider City,Provider State,Hospital Type,Hospital Ownership,Location,Latitude,Longitude
1078,260104,63044.0,32363.249462365602,9107.126129032264,8146.069569892473,2,476.0,961.0565591397844,SSM DEPAUL HEALTH CENTER,12303 DEPAUL DRIVE,BRIDGETON,MO,Acute Care Hospitals,Voluntary(non-profit),"12303 DEPAUL DRIVE, BRIDGETON, MO",38.7502554,-90.43410879999999
1079,260108,63131.0,23872.447157894738,8292.909894736842,6917.689263157897,4,489.0,1375.2206315789474,MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,TOWN AND COUNTR,MO,Acute Care Hospitals,Voluntary(non-profit),"3015 N BALLAS RD, TOWN AND COUNTR, MO",38.6362225,-90.44651999999999
1080,260113,63801.0,35380.8875609756,9199.363658536584,8410.95951219512,4,144.0,788.4041463414636,MISSOURI DELTA MEDICAL CENTER,1008 NORTH MAIN ST,SIKESTON,MO,Acute Care Hospitals,Voluntary(non-profit),"1008 NORTH MAIN ST, SIKESTON, MO",36.8892254,-89.5843637
1081,260119,63901.0,50175.77160493827,9220.572962962959,8113.888271604939,1,252.0,1106.684691358025,POPLAR BLUFF REGIONAL MEDICAL CENTER,2620 N WESTWOOD BLVD,POPLAR BLUFF,MO,Acute Care Hospitals,Individual Business,"2620 N WESTWOOD BLVD, POPLAR BLUFF, MO",36.7851063,-90.4278078
1083,260162,63141.0,19697.847,8043.7215000000015,6776.375999999999,5,113.0,1267.3455,BARNES-JEWISH WEST COUNTY HOSPITAL,12634 OLIVE BOULEVARD,CREVE COEUR,MO,Acute Care Hospitals,Voluntary(non-profit),"12634 OLIVE BOULEVARD, CREVE COEUR, MO",38.6762602,-90.4673894
1084,260175,64735.0,15544.426153846154,6255.3619230769245,5284.88423076923,4,19.0,970.4776923076923,GOLDEN VALLEY MEMORIAL HOSPITAL,1600 N 2ND ST,CLINTON,MO,Acute Care Hospitals,Government,"1600 N 2ND ST, CLINTON, MO",38.3896149,-93.7684297
1085,260176,63122.0,48320.503181818174,8959.09712121212,7966.670757575758,2,143.0,992.4263636363634,DES PERES HOSPITAL,2345 DOUGHERTY FERRY ROAD,SAINT LOUIS,MO,Acute Care Hospitals,Individual Business,"2345 DOUGHERTY FERRY ROAD, SAINT LOUIS, MO",38.5849277,-90.4520819
1086,260177,64069.0,24518.58080459771,7372.831609195401,6383.193563218391,3,226.0,989.6380459770111,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,MO,Acute Care Hospitals,Government,"2525 GLENN HENDREN DR, LIBERTY, MO",39.2747471,-94.42438949999999
1087,260179,63017.0,27145.544123711334,8863.369072164951,7361.05587628866,5,267.0,1502.313195876289,ST LUKES HOSPITAL,232 S WOODS MILL RD,CHESTERFIELD,MO,Acute Care Hospitals,Voluntary(non-profit),"232 S WOODS MILL RD, CHESTERFIELD, MO",38.6512126,-90.5032044
1088,260186,65065.0,30086.599999999995,9010.568382352942,8040.349705882349,3,116.0,970.2186764705884,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,Acute Care Hospitals,Voluntary(non-profit),"54 HOSPITAL DRIVE, OSAGE BEACH, MO",38.1206705,-92.68301199999999
1089,260190,64063.0,40723.21437499999,6918.056874999999,5382.019687499999,3,64.0,1536.0371875,LEE'S SUMMIT MEDICAL CENTER,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,Acute Care Hospitals,Individual Business,"2100 SE BLUE PARKWAY, LEES SUMMIT, MO",38.90359,-94.3330751
1090,260193,64014.0,28757.129761904784,6759.6397619047575,5752.775476190477,4,428.5,1006.8642857142858,ST MARY'S MEDICAL CENTER,201 NW R D MIZE RD,BLUE SPRINGS,MO,Acute Care Hospitals,Voluntary(non-profit),"201 NW R D MIZE RD, BLUE SPRINGS, MO",39.0255771,-94.2634475
1091,260195,65613.0,18722.485333333334,7947.212666666667,7029.455666666666,2,86.0,917.7569999999997,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,Acute Care Hospitals,Government,"1500 N OAKLAND, BOLIVAR, MO",37.6265369,-93.4200441
1092,260219,63368.0,14053.96947368421,6441.7789473684215,5323.403684210525,3,72.0,1118.3752631578946,PROGRESS WEST HEALTHCARE CENTER,2 PROGRESS POINT PKWY,O FALLON,MO,Acute Care Hospitals,Voluntary(non-profit),"2 PROGRESS POINT PKWY, O FALLON, MO",38.7154395,-90.6987565
1093,270014,59806.0,25859.6375409836,9178.000983606558,7844.643934426228,5,253.0,1333.3570491803284,ST PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,Acute Care Hospitals,Voluntary(non-profit),"500 W BROADWAY, MISSOULA, MT",46.8755594,-114.0000297
1094,270017,59701.0,25971.258235294117,10605.537647058822,9507.072352941179,3,98.0,1098.4652941176473,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,Acute Care Hospitals,Voluntary(non-profit),"400 S CLARK ST, BUTTE, MT",46.0089412,-112.5459921
1095,270023,59804.0,24589.98173913043,11269.095652173915,9567.982173913042,3,151.0,1701.1134782608697,COMMUNITY MEDICAL CENTER INC,2827 FORT MISSOULA RD,MISSOULA,MT,Acute Care Hospitals,Voluntary(non-profit),"2827 FORT MISSOULA RD, MISSOULA, MT",46.8474613,-114.0474077
1096,270032,59501.0,13485.358181818183,6711.498181818181,5843.361818181818,3,49.0,868.1363636363639,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,MT,Acute Care Hospitals,Voluntary(non-profit),"30 13TH ST, HAVRE, MT",48.5368489,-109.6854548
1097,270051,59901.0,21700.465081967224,8077.112950819672,6865.949836065572,5,163.0,1211.1631147540984,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,MT,Acute Care Hospitals,Voluntary(non-profit),"310 SUNNYVIEW LANE, KALISPELL, MT",48.2147675,-114.3236774
1098,270057,59715.0,16014.785263157893,7305.546578947369,6182.168684210526,4,86.0,1123.3778947368423,BOZEMAN DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,MT,Acute Care Hospitals,Voluntary(non-profit),"915 HIGHLAND BLVD, BOZEMAN, MT",45.6698461,-111.019974
1099,270086,59405.0,32187.24,12232.39,10114.44,3,20.0,2117.949999999999,GREAT FALLS CLINIC MEDICAL CENTER,1411 9TH ST S,GREAT FALLS,MT,Acute Care Hospitals,Individual Business,"1411 9TH ST S, GREAT FALLS, MT",47.4897025,-111.2916194
1100,270087,59901.0,16775.29,11772.29,10287.5,4,30.0,1484.7900000000009,HEALTH CENTER NORTHWEST,320 SUNNYVIEW LANE,KALISPELL,MT,Acute Care Hospitals,Individual Business,"320 SUNNYVIEW LANE, KALISPELL, MT",48.21561029999999,-114.3231765
1101,280009,68848.0,27683.23169230772,10797.373538461548,9439.322000000007,4,402.5,1358.051538461538,GOOD SAMARITAN HOSPITAL,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,NE,Acute Care Hospitals,Voluntary(non-profit),"P O BOX 1990, 10 EAST 31ST ST, KEARNEY, NE",40.7076254,-99.08181359999999
1102,280013,68198.0,37443.485624999994,11968.995624999996,10720.818958333331,3,606.0,1248.1766666666658,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,Acute Care Hospitals,Voluntary(non-profit),"987400 NEBRASKA MEDICAL CENTER, OMAHA, NE",41.234233,-96.0083107
1103,280032,68901.0,19112.646666666667,8296.221538461536,7325.934102564104,4,161.0,970.2874358974357,MARY LANNING MEMORIAL HOSPITAL,715 N ST JOSEPH AVE,HASTINGS,NE,Acute Care Hospitals,Voluntary(non-profit),"715 N ST JOSEPH AVE, HASTINGS, NE",40.59232739999999,-98.38746719999999
1104,280061,69361.0,28327.563090909094,9809.537636363635,8458.03709090909,2,166.0,1351.5005454545455,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,Acute Care Hospitals,Voluntary(non-profit),"4021 AVE B, SCOTTSBLUFF, NE",41.8866872,-103.6642038
1105,280065,69101.0,18533.349361702138,7951.731489361709,6731.532765957449,3,89.0,1220.1987234042556,GREAT PLAINS REGIONAL MEDICAL CENTER,601 WEST LEOTA ST,NORTH PLATTE,NE,Acute Care Hospitals,Voluntary(non-profit),"601 WEST LEOTA ST, NORTH PLATTE, NE",41.12165239999999,-100.7703943
1106,280077,68025.0,24657.477692307693,7450.067179487178,5622.929487179488,3,81.0,1827.137692307692,FREMONT AREA MEDICAL CENTER,450 EAST 23RD ST,FREMONT,NE,Acute Care Hospitals,Government,"450 EAST 23RD ST, FREMONT, NE",41.4533062,-96.49111579999999
1107,280111,68601.0,14123.728518518523,8350.915555555555,7234.1144444444435,4,45.5,1116.801111111111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,NE,Acute Care Hospitals,Voluntary(non-profit),"4600 38TH ST, COLUMBUS, NE",41.4532693,-97.3838186
1108,280125,68701.0,25835.224318181827,9340.116136363637,8224.787727272727,3,111.0,1115.328409090909,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,Acute Care Hospitals,Voluntary(non-profit),"2700 WEST NORFOLK AVE, NORFOLK, NE",42.0347712,-97.4529737
1109,290001,89502.0,42822.68701030927,10208.702061855673,8791.451649484537,1,608.0,1417.2504123711335,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,Acute Care Hospitals,Voluntary(non-profit),"1155 MILL STREET, RENO, NV",39.5255194,-119.7952115
1110,290003,89109.0,76329.38621052633,12042.921894736843,10091.560315789473,1,641.0,1951.3615789473686,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,Acute Care Hospitals,Individual Business,"3186 S MARYLAND PKWY, LAS VEGAS, NV",36.1327154,-115.1358324
1111,290005,89030.0,70737.6282857143,11362.822857142857,9770.855142857145,2,198.0,1591.9677142857145,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,Acute Care Hospitals,Voluntary(non-profit),"1409 EAST LAKE MEAD BLVD, NORTH LAS VEGAS, NV",36.1947954,-115.1226297
1112,290008,89801.0,26921.04,9466.570714285714,7725.087142857142,3,50.0,1741.4835714285714,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,Acute Care Hospitals,Voluntary(non-profit),"2001 ERRECART BLVD, ELKO, NV",40.8227325,-115.7310104
1113,290009,89503.0,42114.09863636364,9689.76227272727,8022.434545454545,4,277.0,1667.327727272727,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,Acute Care Hospitals,Voluntary(non-profit),"235 W 6TH ST, RENO, NV",39.5318614,-119.8188283
1114,290019,89703.0,40057.235375,11122.559875000004,9755.528625000003,3,185.0,1367.0312500000005,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,Acute Care Hospitals,Voluntary(non-profit),"1600 MEDICAL PARKWAY, CARSON CITY, NV",39.2020393,-119.7847638
1115,290021,89106.0,76581.95569620255,11358.841898734174,10084.351139240503,1,365.0,1274.4907594936708,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,Acute Care Hospitals,Individual Business,"620 SHADOW LANE, LAS VEGAS, NV",36.1633772,-115.1665905
1116,290032,89434.0,45269.61515151515,7885.114545454545,6619.139090909091,1,108.0,1265.9754545454548,NORTHERN NEVADA MEDICAL CENTER,2375 PRATER WAY,SPARKS,NV,Acute Care Hospitals,Individual Business,"2375 PRATER WAY, SPARKS, NV",39.5358322,-119.7749617
1117,290039,89128.0,74564.61718749999,10306.032916666667,8512.798125,2,-999.0,1793.2347916666665,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,Acute Care Hospitals,Individual Business,"3100 N TENAYA WAY, LAS VEGAS, NV",36.2155456,-115.2487979
1118,290041,89144.0,75755.69638554215,9785.67686746988,8473.049879518072,1,454.0,1312.626987951807,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,Acute Care Hospitals,Individual Business,"657 TOWN CENTER DRIVE, LAS VEGAS, NV",36.1809666,-115.3174163
1119,290046,89118.0,74603.05132352943,10003.322500000002,8639.112352941173,1,169.0,1364.2101470588236,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,Acute Care Hospitals,Individual Business,"5400 SOUTH RAINBOW BLVD, LAS VEGAS, NV",36.0900057,-115.2402308
1120,290047,89148.0,71585.94837837838,11897.333513513515,9697.296486486486,2,139.0,2200.037027027027,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET,LAS VEGAS,NV,Acute Care Hospitals,Voluntary(non-profit),"9300 WEST SUNSET, LAS VEGAS, NV",36.0723796,-115.2949636
1121,290049,89521.0,26128.55904761905,5792.2128571428575,4783.322380952381,2,138.0,1008.8904761904762,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,Acute Care Hospitals,Voluntary(non-profit),"10101 DOUBLE R BLVD, RENO, NV",39.4359707,-119.7600878
1122,290054,89149.0,59590.82129629628,7684.752592592591,6166.5394444444455,1,171.0,1518.2131481481474,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,Acute Care Hospitals,Individual Business,"6900 N DURANGO DR, LAS VEGAS, NV",36.2867883,-115.2860387
1123,300001,3301.0,25671.043678160913,8580.413678160921,7569.316551724139,4,295.0,1011.0971264367814,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,Acute Care Hospitals,Voluntary(non-profit),"250 PLEASANT ST, CONCORD, NH",43.1977499,-71.5617779
1124,300003,3756.0,32969.98685393259,14784.325393258432,13701.866966292135,4,396.0,1082.4584269662928,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,Acute Care Hospitals,Voluntary(non-profit),"1 MEDICAL CENTER DRIVE, LEBANON, NH",43.6760459,-72.27298449999999
1125,300005,3246.0,36599.91886363636,10872.406818181822,9715.943636363636,2,137.0,1156.4631818181817,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND ST,LACONIA,NH,Acute Care Hospitals,Voluntary(non-profit),"80 HIGHLAND ST, LACONIA, NH",43.528536,-71.4632103
1126,300011,3060.0,21237.207333333325,7735.652000000002,6626.214833333326,5,147.0,1109.4371666666655,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,Acute Care Hospitals,Voluntary(non-profit),"172 KINSLEY ST, NASHUA, NH",42.7493836,-71.4803099
1127,300014,3867.0,18746.611999999997,6950.1535,5852.91975,5,112.0,1097.2337499999999,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,Acute Care Hospitals,Voluntary(non-profit),"11 WHITEHALL ROAD, ROCHESTER, NH",43.2979178,-70.96159940000001
1128,300017,3038.0,26476.698571428573,7239.9619047619035,6018.440238095238,3,86.0,1221.5216666666665,PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERRY,NH,Acute Care Hospitals,Individual Business,"1 PARKLAND DRIVE, DERRY, NH",42.8772023,-71.3164692
1129,300018,3820.0,27448.544285714284,8384.81757142857,7226.256714285716,4,178.0,1158.5608571428572,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,Acute Care Hospitals,Voluntary(non-profit),"789 CENTRAL AVE, DOVER, NH",43.2132323,-70.8742397
1130,300019,3431.0,17996.281025641023,8622.150769230768,7699.030512820512,4,169.0,923.1202564102565,CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,Acute Care Hospitals,Voluntary(non-profit),"580 COURT STREET, KEENE, NH",42.9487724,-72.2917061
1131,300029,3801.0,37988.79799999999,8976.965846153844,7736.662153846155,3,209.0,1240.3036923076918,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,Acute Care Hospitals,Individual Business,"333 BORTHWICK AVE, PORTSMOUTH, NH",43.0648113,-70.7902541
1132,300034,3102.0,33021.5051851852,9168.276419753089,7832.201975308639,5,330.0,1336.0744444444445,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,Acute Care Hospitals,Voluntary(non-profit),"100 MCGREGOR STREET, MANCHESTER, NH",42.991178,-71.4746693
1133,310001,7601.0,75936.19080808079,12405.329595959598,11032.063535353538,3,775.0,1373.2660606060608,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,Acute Care Hospitals,Voluntary(non-profit),"30 PROSPECT AVE, HACKENSACK, NJ",40.8840335,-74.0565417
1134,310002,7112.0,80888.74886075947,16605.36151898734,15622.209999999995,2,665.0,983.1515189873421,NEWARK BETH ISRAEL MEDICAL CENTER,201 LYONS AVE,NEWARK,NJ,Acute Care Hospitals,Voluntary(non-profit),"201 LYONS AVE, NEWARK, NJ",40.7102476,-74.2136147
1135,310005,8822.0,32643.68257575757,9511.87,8565.842272727272,4,184.0,946.0277272727272,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,Acute Care Hospitals,Voluntary(non-profit),"2100 WESCOTT DRIVE, FLEMINGTON, NJ",40.5314853,-74.86113
1136,310009,7109.0,63138.35820224719,10431.594831460681,9365.143932584271,3,469.0,1066.4508988764046,CLARA MAASS MEDICAL CENTER,ONE CLARA MAAS DRIVE,BELLEVILLE,NJ,Acute Care Hospitals,Voluntary(non-profit),"ONE CLARA MAAS DRIVE, BELLEVILLE, NJ",40.7856535,-74.1764487
1137,310010,8540.0,45892.25231707318,9123.716707317075,8121.6831707317115,3,338.0,1002.0335365853664,UNIVERSITY MEDICAL CENTER AT PRINCETON,253 WITHERSPOON ST,PRINCETON,NJ,Acute Care Hospitals,Voluntary(non-profit),"253 WITHERSPOON ST, PRINCETON, NJ",40.3568514,-74.6615827
1138,310012,7450.0,46711.83908163259,10337.22673469387,9226.496530612247,4,284.0,1110.730204081632,VALLEY HOSPITAL,223 N VAN DIEN AVENUE,RIDGEWOOD,NJ,Acute Care Hospitals,Voluntary(non-profit),"223 N VAN DIEN AVENUE, RIDGEWOOD, NJ",40.9835909,-74.100692
1139,310015,7962.0,50651.64051546393,11993.838041237112,10469.676597938149,5,646.0,1524.1614432989695,MORRISTOWN MEMORIAL HOSPITAL,100 MADISON AVE,MORRISTOWN,NJ,Acute Care Hospitals,Voluntary(non-profit),"100 MADISON AVE, MORRISTOWN, NJ",40.7896261,-74.4655683
1140,310016,7306.0,86270.3152173913,10708.31304347826,9759.834202898552,2,621.0,948.4788405797102,CHRIST HOSPITAL,176 PALISADE AVE,JERSEY CITY,NJ,Acute Care Hospitals,Voluntary(non-profit),"176 PALISADE AVE, JERSEY CITY, NJ",40.7342535,-74.0497949
1141,310024,7065.0,89206.36380281691,9393.301830985916,8060.228732394365,2,251.0,1333.0730985915493,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,865 STONE ST,RAHWAY,NJ,Acute Care Hospitals,Voluntary(non-profit),"865 STONE ST, RAHWAY, NJ",40.6129663,-74.2911039
1142,310027,7207.0,60428.88324675327,11726.261688311688,10839.2787012987,1,417.0,886.9829870129869,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,ELIZABETH,NJ,Acute Care Hospitals,Voluntary(non-profit),"225 WILLIAMSON STREET, ELIZABETH, NJ",40.6597934,-74.21412649999999
1143,310028,7860.0,72043.65416666665,9260.856805555555,8074.615138888889,4,146.0,1186.2416666666668,NEWTON MEMORIAL HOSPITAL,175 HIGH ST,NEWTON,NJ,Acute Care Hospitals,Voluntary(non-profit),"175 HIGH ST, NEWTON, NJ",41.0578686,-74.7682688
1144,310029,8103.0,78254.3466666667,11112.709195402294,10127.971264367818,3,350.0,984.7379310344829,OUR LADY OF LOURDES MEDICAL CENTER,1600 HADDON AVENUE,CAMDEN,NJ,Acute Care Hospitals,Voluntary(non-profit),"1600 HADDON AVENUE, CAMDEN, NJ",39.9279261,-75.0949231
1145,310031,8015.0,65340.38093749999,11820.657187500005,11088.673750000002,4,89.0,731.9834375,DEBORAH HEART AND LUNG CENTER,200 TRENTON ROAD,BROWNS MILLS,NJ,Acute Care Hospitals,Voluntary(non-profit),"200 TRENTON ROAD, BROWNS MILLS, NJ",39.97751179999999,-74.5851859
1146,310034,7701.0,66758.5557142857,9138.379340659345,7871.0627472527485,4,468.0,1267.316593406593,RIVERVIEW MEDICAL CENTER,ONE RIVERVIEW PLAZA,RED BANK,NJ,Acute Care Hospitals,Individual Business,"ONE RIVERVIEW PLAZA, RED BANK, NJ",40.3536779,-74.0639766
1147,310038,8901.0,85943.99505050507,13215.855959595958,12381.244848484848,2,584.0,834.611111111111,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL,ONE ROBERT WOOD JOHNSON PL,NEW BRUNSWICK,NJ,Acute Care Hospitals,Voluntary(non-profit),"ONE ROBERT WOOD JOHNSON PL, NEW BRUNSWICK, NJ",40.4953282,-74.4498466
1148,310041,8755.0,57566.755257731966,8862.021752577319,7979.418865979379,2,592.0,882.6028865979381,COMMUNITY MEDICAL CENTER,99 RT 37 WEST,TOMS RIVER,NJ,Acute Care Hospitals,Voluntary(non-profit),"99 RT 37 WEST, TOMS RIVER, NJ",39.9642549,-74.2156583
1149,310044,8534.0,95484.25959999999,10807.813399999995,9587.750600000003,3,221.0,1220.0627999999997,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL,ONE CAPITAL WAY,PENNINGTON,NJ,Acute Care Hospitals,Voluntary(non-profit),"ONE CAPITAL WAY, PENNINGTON, NJ",40.2945988,-74.8076198
1150,310045,7631.0,69048.23218749998,11767.084895833328,10720.87791666667,3,531.0,1046.2069791666668,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE ST,ENGLEWOOD,NJ,Acute Care Hospitals,Voluntary(non-profit),"350 ENGLE ST, ENGLEWOOD, NJ",40.9041892,-73.9686632
1151,310047,8244.0,65841.1764197531,8985.072716049379,7750.111481481479,4,297.0,1234.9612345679009,SHORE MEDICAL CENTER,1 EAST NEW YORK AVE,SOMERS POINT,NJ,Acute Care Hospitals,Voluntary(non-profit),"1 EAST NEW YORK AVE, SOMERS POINT, NJ",39.3147816,-74.59410729999999
1152,310050,7834.0,54489.45089887639,9082.96988764045,8099.0891011235935,2,-999.0,983.8807865168536,SAINT CLARE'S HOSPITAL,25 POCONO ROAD,DENVILLE,NJ,Acute Care Hospitals,Individual Business,"25 POCONO ROAD, DENVILLE, NJ",40.8953079,-74.46565989999999
1153,310051,7902.0,44092.10774193547,11455.941720430112,10009.03247311828,4,504.0,1446.9092473118283,OVERLOOK HOSPITAL,99 BEAUVIOR AVE,SUMMIT,NJ,Acute Care Hospitals,Voluntary(non-profit),"99 BEAUVIOR AVE, SUMMIT, NJ",40.7128985,-74.3526073
1154,310052,8724.0,62461.9606593407,8791.837802197802,7656.63142857143,3,281.0,1135.2063736263735,OCEAN MEDICAL CENTER,425 JACK MARTIN BLVD,BRICK,NJ,Acute Care Hospitals,Voluntary(non-profit),"425 JACK MARTIN BLVD, BRICK, NJ",40.07710730000001,-74.1312932
1155,310057,8060.0,66876.05284210527,9660.70757894737,7896.3837894736835,2,383.0,1764.3237894736842,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVE,MOUNT HOLLY,NJ,Acute Care Hospitals,Voluntary(non-profit),"175 MADISON AVE, MOUNT HOLLY, NJ",39.9860186,-74.7949847
1156,310058,7652.0,35292.162,8685.179999999998,7916.7880000000005,2,510.0,768.3919999999998,BERGEN REGIONAL MEDICAL CENTER,230 EAST RIDGEWOOD AVE,PARAMUS,NJ,Acute Care Hospitals,Government,"230 EAST RIDGEWOOD AVE, PARAMUS, NJ",40.9569233,-74.06320649999999
1157,310061,8046.0,80296.82281249997,8541.2765625,7467.640468750001,1,169.0,1073.6360937499999,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY,218A SUNSET ROAD,WILLINGBORO,NJ,Acute Care Hospitals,Voluntary(non-profit),"218A SUNSET ROAD, WILLINGBORO, NJ",40.04632,-74.8805943
1158,310075,7740.0,72394.34737500001,11773.351749999998,10852.891249999997,4,514.0,920.4604999999998,MONMOUTH MEDICAL CENTER,300 SECOND AVENUE,LONG BRANCH,NJ,Acute Care Hospitals,Voluntary(non-profit),"300 SECOND AVENUE, LONG BRANCH, NJ",40.2950943,-73.98560119999999
1159,310076,7039.0,73110.7292631579,13346.814842105265,12156.828526315785,3,603.0,1189.986315789474,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,Acute Care Hospitals,Voluntary(non-profit),"94 OLD SHORT HILLS ROAD, LIVINGSTON, NJ",40.7631494,-74.3047629
1160,310083,7018.0,58858.27654545457,10769.798363636362,9886.821454545454,1,212.0,882.9769090909092,EAST ORANGE GENERAL HOSPITAL,300 CENTRAL AVE,EAST ORANGE,NJ,Acute Care Hospitals,Voluntary(non-profit),"300 CENTRAL AVE, EAST ORANGE, NJ",40.7545333,-74.2138513
1161,310091,8079.0,37815.95690909092,6755.21472727273,6007.038363636362,2,126.0,748.1763636363636,MEMORIAL HOSPITAL OF SALEM COUNTY,310 WOODSTOWN ROAD,SALEM,NJ,Acute Care Hospitals,Voluntary(non-profit),"310 WOODSTOWN ROAD, SALEM, NJ",39.5940226,-75.4445128
1162,310111,7728.0,48247.80761904762,9543.552023809527,8617.885,3,284.0,925.6670238095238,CENTRASTATE MEDICAL CENTER,901 WEST MAIN STREET,FREEHOLD,NJ,Acute Care Hospitals,Voluntary(non-profit),"901 WEST MAIN STREET, FREEHOLD, NJ",40.2368406,-74.3131045
1163,310112,7733.0,55889.832435897435,8800.66307692308,7971.998846153842,3,211.0,828.6642307692305,BAYSHORE COMMUNITY HOSPITAL,727 N BEERS ST,HOLMDEL,NJ,Acute Care Hospitals,Individual Business,"727 N BEERS ST, HOLMDEL, NJ",40.4054853,-74.1917012
1164,310115,7840.0,58324.139375000006,8746.568958333333,7802.6797916666665,2,111.0,943.8891666666668,HACKETTSTOWN REGIONAL MEDICAL CENTER,651 WILLOW GROVE ST,HACKETTSTOWN,NJ,Acute Care Hospitals,Voluntary(non-profit),"651 WILLOW GROVE ST, HACKETTSTOWN, NJ",40.8619382,-74.81580269999999
1165,310118,7094.0,109967.05866666665,10761.597333333335,9449.81566666667,2,234.0,1311.7816666666663,MEADOWLANDS HOSPITAL MEDICAL CENTER,55 MEADOWLANDS PKWY,SECAUCUS,NJ,Acute Care Hospitals,Individual Business,"55 MEADOWLANDS PKWY, SECAUCUS, NJ",40.7917444,-74.0734305
1166,320002,87505.0,26543.3404054054,11949.944594594597,10754.731621621622,3,903.0,1195.2129729729731,ST VINCENT HOSPITAL,455 ST MICHAEL'S DRIVE,SANTA FE,NM,Acute Care Hospitals,Voluntary(non-profit),"455 ST MICHAEL'S DRIVE, SANTA FE, NM",35.6594255,-105.946403
1167,320003,87701.0,30683.0975,7587.61,6656.716874999999,3,54.0,930.8931249999997,ALTA VISTA REGIONAL HOSPITAL,104 LEGION AVE,LAS VEGAS,NM,Acute Care Hospitals,Government,"104 LEGION AVE, LAS VEGAS, NM",35.6235778,-105.2107864
