,Latitude,Longitude,location
655,32.7604246,-96.8257788,"1441 NORTH BECKLEY AVENUE, DALLAS, TX"
656,30.305555,-97.74531999999999,"1201 W 38TH ST, AUSTIN, TX"
657,32.7488878,-97.11581980000001,"800 W RANDOL MILL RD, ARLINGTON, TX"
658,32.3387009,-95.2911397,"1000 SOUTH BECKHAM STREET, TYLER, TX"
659,32.8292376,-97.2135241,"4401 BOOTH CALLOWAY ROAD, NORTH RICHLAND, TX"
660,31.8452597,-102.3736853,"500 W 4TH STREET, ODESSA, TX"
661,31.99638259999999,-102.0998226,"2200 WEST ILLINOIS AVE, MIDLAND, TX"
662,33.4279259,-94.04686869999999,"1000 PINE STREET, TEXARKANA, TX"
663,35.1997117,-101.9201874,"1501 COULTER ROAD, AMARILLO, TX"
664,30.2847619,-95.4674008,"504 MEDICAL CENTER BLVD, CONROE, TX"
665,32.4718235,-99.7325631,"1900 PINE, ABILENE, TX"
666,33.2169234,-97.59379849999999,"609 MEDICAL CENTER DRIVE, DECATUR, TX"
667,33.70993139999999,-96.5851864,"5016 S US HIGHWAY 75, DENISON, TX"
668,29.5078773,-98.57219359999999,"7700 FLOYD CURL DR, SAN ANTONIO, TX"
669,37.8543586,-87.5818836,"1305 N ELM ST, HENDERSON, KY"
670,32.0836377,-96.50350230000001,"3201 WEST HIGHWAY 22, CORSICANA, TX"
671,31.3287296,-94.7541222,"505 SOUTH JOHN REDDITT DRIVE, LUFKIN, TX"
672,32.5193829,-99.75148949999999,"6250 HWY 83/84, ABILENE, TX"
673,32.7996209,-98.1450007,"400 SOUTHWEST 25 AVE, MINERAL WELLS, TX"
674,29.7811322,-95.5458967,"921 GESSNER, HOUSTON, TX"
675,29.5410993,-95.1277956,"500 MEDICAL CENTER BLVD, WEBSTER, TX"
676,33.1778414,-97.0910274,"3535 SOUTH I35 EAST, DENTON, TX"
677,30.0204601,-95.4425602,"710 FM 1960 WEST, HOUSTON, TX"
678,32.9129011,-96.77340749999999,"7777 FOREST LANE, DALLAS, TX"
679,31.7776439,-106.4808963,"1625 MEDICAL CENTER DR, EL PASO, TX"
680,32.7358538,-97.3454149,"900 EIGHTH AVENUE, FORT WORTH, TX"
681,32.533119,-94.730216,"2901 N FOURTH ST, LONGVIEW, TX"
682,29.9691383,-95.28227790000001,"22999 US HWY 59, KINGWOOD, TX"
683,26.1576482,-97.6750857,"5501 SOUTH EXPRESSWAY 77, HARLINGEN, TX"
684,40.24795719999999,-111.6657705,"1034 NORTH 500 WEST, PROVO, UT"
685,41.1648093,-111.9686194,"5475 SOUTH 500 EAST, OGDEN, UT"
686,40.6586978,-111.8944896,"5121 SOUTH COTTONWOOD STREET, MURRAY, UT"
687,37.0968017,-113.5539707,"1380 EAST MEDICAL CENTER DRIVE, ST GEORGE, UT"
688,38.4050968,-78.855426,"2010 HEALTH CAMPUS DRIVE, HARRISONBURG, VA"
689,36.8623828,-76.3035392,"600 GRESHAM DR, NORFOLK, VA"
690,38.0280212,-78.51062569999999,"JEFFERSON PARK AVE, CHARLOTTESVILLE, VA"
691,36.8366745,-76.34803310000001,"3636 HIGH STREET, PORTSMOUTH, VA"
692,38.82245,-77.1049983,"4320 SEMINARY RD, ALEXANDRIA, VA"
693,37.0888575,-80.505158,"2900 LAMB CIRCLE, CHRISTIANSBURG, VA"
694,36.7731922,-76.58064,"2800 GODWIN BOULEVARD, SUFFOLK, VA"
695,37.2632034,-80.0314944,"1900 ELECTRIC ROAD, SALEM, VA"
696,37.0634596,-76.4833383,"500 J CLYDE MORRIS BLVD, NEWPORT NEWS, VA"
697,36.8647914,-76.0264976,"1060 FIRST COLONIAL ROAD, VIRGINIA BEACH, VA"
698,38.8578938,-77.2284189,"3300 GALLOWS RD, FALLS CHURCH, VA"
699,37.3366638,-76.74106239999999,"100 SENTARA CIRCLE, WILLIAMSBURG, VA"
700,36.5776731,-79.4055025,"142 SOUTH MAIN STREET, DANVILLE, VA"
701,38.0224109,-78.4431111,"500 MARTHA JEFFERSON DRIVE, CHARLOTTESVILLE, VA"
702,37.0569409,-76.3904383,"3000 COLISEUM DRIVE, HAMPTON, VA"
703,38.8841221,-77.3800608,"3600 JOSEPH SIEWICK DRIVE, FAIRFAX, VA"
704,38.9623151,-77.36397509999999,"1850 TOWN CENTER PARKWAY, RESTON, VA"
705,37.6040442,-77.54006129999999,"1602 SKIPWITH ROAD, RICHMOND, VA"
706,36.7461316,-76.2461182,"736 BATTLEFIELD BLVD NORTH, CHESAPEAKE, VA"
707,47.6094856,-122.327957,"1100 NINTH AVENUE (PO BOX 900), SEATTLE, WA"
708,46.596584,-120.5211861,"110 SOUTH NINTH AVE, YAKIMA, WA"
709,47.407706,-120.324288,"1201 SOUTH MILLER STREET, WENATCHEE, WA"
710,47.608903,-122.3218337,"747 BROADWAY, SEATTLE, WA"
711,39.6541703,-104.9807177,"501 E HAMPDEN AVENUE, ENGLEWOOD, CO"
712,46.5936779,-120.5479367,"2811 TIETON DRIVE, YAKIMA, WA"
713,47.5829409,-122.6251543,"2520 CHERRY AVENUE, BREMERTON, WA"
714,45.6238087,-122.5817083,"400 NE MOTHER JOSEPH PLACE, VANCOUVER, WA"
715,47.6203863,-122.1876044,"1035-116TH AVE NE, BELLEVUE, WA"
716,47.709683,-117.4070645,"5633 NORTH LIDGERWOOD, SPOKANE, WA"
717,47.71561,-122.1785465,"12040 NE 128TH STREET, KIRKLAND, WA"
718,47.0428704,-122.9518282,"3900 CAPITAL MALL DR SW, OLYMPIA, WA"
719,39.328546,-80.23957899999999,"327 MEDICAL PARK DRIVE, BRIDGEPORT, WV"
720,38.432355,-82.4006689,"2900 1ST AVENUE, HUNTINGTON, WV"
721,37.7740749,-122.4538893,"450 STANYAN ST, SAN FRANCISCO, CA"
722,26.7558058,-80.062508,"901 45TH ST, WEST PALM BEACH, FL"
723,39.0255771,-94.2634475,"201 NW R D MIZE RD, BLUE SPRINGS, MO"
724,39.6640597,-79.9464479,"1200 JD ANDERSON DR, MORGANTOWN, WV"
725,38.3540767,-81.7263862,"4605 MACCORKLE AVE SW, SOUTH CHARLESTO, WV"
726,40.0588459,-80.6850467,"1 MEDICAL PARK, WHEELING, WV"
727,39.2696181,-81.55994869999999,"800 GARFIELD AVE, PARKERSBURG, WV"
728,37.787635,-81.20178969999999,"1710 HARPER ROAD, BECKLEY, WV"
729,43.01106670000001,-88.24228219999999,"725 AMERICAN AVE, WAUKESHA, WI"
730,44.794519,-91.5107268,"900 W CLAIREMONT AVE, EAU CLAIRE, WI"
731,42.5774946,-87.8204123,"6308 EIGHTH AVE, KENOSHA, WI"
732,42.6078172,-89.6349377,"2005 5TH STREET, MONROE, WI"
733,44.965982,-89.66775589999999,"333 PINE RIDGE BLVD, WAUSAU, WI"
734,43.7624647,-87.74774839999999,"3100 SUPERIOR AVE, SHEBOYGAN, WI"
735,44.5021822,-88.0116943,"744 S WEBSTER AVE, GREEN BAY, WI"
736,42.672694,-88.281381,"252 MCHENRY ST, BURLINGTON, WI"
737,42.6878014,-89.0334048,"1000 MINERAL POINT AVE, JANESVILLE, WI"
738,44.8123694,-91.5122165,"1221 WHIPPLE ST, EAU CLAIRE, WI"
739,44.5011765,-88.01215859999999,"835 S VAN BUREN ST, GREEN BAY, WI"
740,42.9856117,-87.93554189999999,"3237 S 16TH ST, MILWAUKEE, WI"
741,43.059354,-89.400976,"700 SOUTH PARK ST, MADISON, WI"
742,33.947691,-83.405571,"1230 BAXTER STREET, ATHENS, GA"
743,43.7946766,-91.24714270000001,"1910 SOUTH AVE, LA CROSSE, WI"
744,43.77758040000001,-88.43131029999999,"430 E DIVISON ST, FOND DU LAC, WI"
745,43.0660369,-89.40193149999999,"202 S PARK ST, MADISON, WI"
746,44.0949043,-87.67645110000001,"2300 WESTERN AVE PO BOX 1450, MANITOWOC, WI"
747,42.98957799999999,-87.950789,"2900 W OKLAHOMA AVE, MILWAUKEE, WI"
748,44.2787298,-88.39337429999999,"1818 N MEADE ST, APPLETON, WI"
749,44.47455850000001,-87.9429275,"2845 GREENBRIER RD PO BOX 8900, GREEN BAY, WI"
750,42.8484899,-106.3082646,"1233 EAST 2ND ST, CASPER, WY"
751,41.140603,-104.8165116,"214 EAST 23RD STREET, CHEYENNE, WY"
752,29.9257621,-95.6315018,"21214 NORTHWEST FREEWAY, CYPRESS, TX"
753,33.0147787,-96.7897247,"1100 ALLIED DRIVE, PLANO, TX"
754,34.2075866,-86.8748531,"1912 ALABAMA HIGHWAY 157, CULLMAN, AL"
755,33.6676877,-85.8250465,"301 EAST 18TH ST, ANNISTON, AL"
756,31.318647,-85.855114,"400 N EDWARDS STREET, ENTERPRISE, AL"
757,34.6939279,-86.5719324,"ONE HOSPITAL DR SE, HUNTSVILLE, AL"
758,60.94903409999999,-149.1711438,"BOX 196604, ANCHORAGE, AK"
759,33.2972521,-111.8746513,"475 SOUTH DOBSON ROAD, CHANDLER, AZ"
760,33.4113095,-111.6875079,"6644 EAST BAYWOOD AVENUE, MESA, AZ"
761,35.0027485,-114.5962766,"5330 SOUTH HIGHWAY 95, FORT MOHAVE, AZ"
762,37.6998285,-113.0665379,"1303 NORTH MAIN STREET, CEDAR CITY, UT"
763,0.0,0.0,"4301 WEST MARKHAM STREET MAIL SLOT 612, LITTLE ROCK, AR"
764,35.3741136,-94.41977399999999,"1001 TOWSON AVENUE, FORT SMITH, AR"
765,33.9772213,-117.3815694,"4445 MAGNOLIA AVENUE, RIVERSIDE, CA"
766,39.5062597,-121.5410928,"2767 OLIVE HIGHWAY, OROVILLE, CA"
767,32.7996759,-117.1546001,"7901 FROST ST, SAN DIEGO, CA"
768,34.0492579,-118.2172453,"1720 E CESAR AVENUE, LOS ANGELES, CA"
769,34.2200955,-118.5331136,"18300 ROSCOE BLVD, NORTHRIDGE, CA"
770,36.3237872,-119.6664466,"115 MALL DRIVE, HANFORD, CA"
771,45.5122765,-122.5590789,"10123 SE MARKET STREET, PORTLAND, OR"
772,33.9686075,-118.0484005,"12401 E WASHINGTON BLVD, WHITTIER, CA"
773,34.582899,-118.1443812,"38600 MEDICAL CENTER DRIVE, PALMDALE, CA"
774,36.0687768,-119.0272034,"465 W PUTNAM AVE, PORTERVILLE, CA"
775,38.006764,-122.1327937,"2500 ALHAMBRA AVE, MARTINEZ, CA"
776,34.04945190000001,-117.2641774,"11234 ANDERSON ST, LOMA LINDA, CA"
777,38.1214679,-121.2869098,"975 S FAIRMONT AVENUE, LODI, CA"
778,37.7626907,-122.45859,"505 PARNASSUS AVE, BOX 0296, SAN FRANCISCO, CA"
779,35.3833744,-119.0206543,"2615 CHESTER AVENUE, BAKERSFIELD, CA"
780,37.6983405,-122.0896915,"20103 LAKE CHABOT ROAD, CASTRO VALLEY, CA"
781,37.9827593,-121.8029656,"3901 LONE TREE WAY, ANTIOCH, CA"
782,40.1822195,-105.1260783,"1950 MOUNTAIN VIEW AVENUE, LONGMONT, CO"
783,40.5716484,-105.0566547,"1024 S LEMAY AVE, FORT COLLINS, CO"
784,38.233881,-104.623987,"1008 MINNEQUA AVE, PUEBLO, CO"
785,39.5762884,-104.986104,"7700 S BROADWAY, LITTLETON, CO"
786,39.5486133,-104.7710383,"9395 CROWN CREST BLVD, PARKER, CO"
787,41.0549536,-73.55237389999999,"30 SHELBURNE ROAD, STAMFORD, CT"
788,41.3363078,-72.1056047,"365 MONTAUK AVE, NEW LONDON, CT"
789,41.3350191,-73.0886199,"130 DIVISION ST, DERBY, CT"
790,41.73343029999999,-72.7969497,"263 FARMINGTON AVE, FARMINGTON, CT"
791,25.7887037,-80.2158355,"1400 NW 12TH AVE, MIAMI, FL"
792,25.7923698,-80.2132209,"1611 NW 12TH AVE, MIAMI, FL"
793,28.5498361,-81.5276576,"10000 W COLONIAL DR, OCOEE, FL"
794,29.0437866,-81.3179794,"701 W PLYMOUTH AVE, DELAND, FL"
795,28.2538944,-82.7145238,"6600 MADISON STREET, NEW PORT RICHEY, FL"
796,26.5986046,-80.0915388,"5301 S CONGRESS AVE, ATLANTIS, FL"
797,26.6158716,-81.65948279999999,"1500 LEE BLVD, LEHIGH ACRES, FL"
798,30.7354381,-86.5623119,"151 REDSTONE AVE SE, CRESTVIEW, FL"
799,28.0156782,-82.13818909999999,"301 N ALEXANDER ST, PLANT CITY, FL"
800,28.1814929,-81.6418777,"40100 US HWY 27 N, DAVENPORT, FL"
801,24.5808668,-81.7425506,"5900 COLLEGE ROAD, KEY WEST, FL"
802,30.1839838,-82.68634780000001,"340 NW COMMERCE DR, LAKE CITY, FL"
803,27.8053256,-82.7260737,"6500 38TH AVE N, SAINT PETERSBUR, FL"
804,25.8857117,-80.3264392,"2001 W 68TH ST, HIALEAH, FL"
805,25.7319499,-80.3857598,"11750 BIRD RD, MIAMI, FL"
806,26.2119682,-80.2542607,"7201 N UNIVERSITY DR, TAMARAC, FL"
807,26.123543,-80.259512,"8201 W BROWARD BLVD, PLANTATION, FL"
808,28.9520683,-82.6245394,"6201 N SUNCOAST BLVD, CRYSTAL RIVER, FL"
809,30.4759907,-84.231996,"2626 CAPITAL MEDICAL BLVD, TALLAHASSEE, FL"
810,27.7136892,-82.3652822,"4016 SUN CITY CENTER BLVD, SUN CITY CENTER, FL"
811,26.014047,-80.3096764,"703 N FLAMINGO RD, PEMBROKE PINES, FL"
812,26.081552,-80.36449499999999,"3100 WESTON RD, WESTON, FL"
813,28.243114,-81.302787,"2906 17TH STREET, SAINT CLOUD, FL"
814,30.2537775,-81.5826747,"4201 BELFORT RD, JACKSONVILLE, FL"
815,34.78988460000001,-84.984842,"1200 MEMORIAL DRIVE, DALTON, GA"
816,34.1787541,-84.1407104,"1200 NORTHSIDE FORSYTH DRIVE, CUMMING, GA"
817,33.6016619,-83.8474672,"5126 HOSPITAL DRIVE NE, COVINGTON, GA"
818,38.0240716,-97.33199359999999,"800 MEDICAL CENTER DR, NEWTON, KS"
819,32.0278294,-81.1001261,"5353 REYNOLDS STREET, SAVANNAH, GA"
820,32.6166551,-83.63035359999999,"1601 WATSON BOULEVARD, WARNER ROBINS, GA"
821,32.414409,-81.770256,"1499 FAIR ROAD, STATESBORO, GA"
822,33.7688906,-84.3852493,"550 PEACHTREE ST NE, ATLANTA, GA"
823,33.7517652,-84.3819669,"80 JESSE HILL, JR DRIVE SE, ATLANTA, GA"
824,40.305623,-83.089148,"561 WEST CENTRAL AVENUE, DELAWARE, OH"
825,35.04924099999999,-97.961299,"2220 IOWA STREET, CHICKASHA, OK"
826,31.5096167,-82.8634495,"1101 OCILLA ROAD, DOUGLAS, GA"
827,31.4714885,-83.49152409999999,"901 E 18TH STREET, TIFTON, GA"
828,33.5793831,-84.3896726,"11 UPPER RIVERDALE ROAD, SW, RIVERDALE, GA"
829,41.7265222,-87.5679334,"2320 E 93RD ST, CHICAGO, IL"
830,41.891127,-87.77579519999999,"3 ERIE COURT, OAK PARK, IL"
831,41.9667796,-87.6494615,"4646 N MARINE DRIVE, CHICAGO, IL"
832,42.3781918,-87.8325227,"1324 NORTH SHERIDAN ROAD, WAUKEGAN, IL"
833,41.7883128,-87.6045656,"5841 SOUTH MARYLAND, CHICAGO, IL"
834,41.9547337,-87.65152359999999,"850 W IRVING PARK RD, CHICAGO, IL"
835,41.658019,-87.6773733,"12935 S GREGORY, BLUE ISLAND, IL"
836,38.7006396,-90.143575,"2100 MADISON AVENUE, GRANITE CITY, IL"
837,41.8693103,-87.6705173,"1740 WEST TAYLOR ST SUITE 1400, CHICAGO, IL"
838,41.84689729999999,-87.622765,"2525 S MICHIGAN AVE, CHICAGO, IL"
839,41.757506,-87.5849183,"7531 S STONY ISLAND AVE, CHICAGO, IL"
840,41.7215379,-87.6924705,"2800 W 95TH ST, EVERGREEN PARK, IL"
841,41.9367831,-87.6513433,"836 WEST WELLINGTON AVENUE, CHICAGO, IL"
842,41.5444716,-87.98285840000001,"1900 SILVER CROSS BLVD, NEW LENOX, IL"
843,41.873562,-88.1556693,"25 NORTH WINFIELD ROAD, WINFIELD, IL"
844,41.5665844,-87.697323,"17800 S KEDZIE AVE, HAZEL CREST, IL"
845,41.8576097,-87.8360955,"2160 S 1ST AVENUE, MAYWOOD, IL"
846,41.6151781,-87.52388119999999,"5454 HOHMAN AVE, HAMMOND, IN"
847,41.6106426,-86.72513339999999,"1007 LINCOLNWAY, LA PORTE, IN"
848,39.7804315,-86.17630439999999,"1001 W 10TH ST, INDIANAPOLIS, IN"
849,39.111381,-84.88342779999999,"600 WILSON CREEK RD, LAWRENCEBURG, IN"
850,40.1305129,-85.6933403,"1515 N MADISON AVE, ANDERSON, IN"
851,39.9008162,-86.0407551,"7150 CLEARVISTA DR, INDIANAPOLIS, IN"
852,42.0328049,-93.6118077,"1111 DUFF AVENUE, AMES, IA"
853,39.1265615,-94.7866525,"8929 PARALLEL PARKWAY, KANSAS CITY, KS"
854,38.9040646,-94.6691896,"12300 METCALF AVENUE, OVERLAND PARK, KS"
855,38.5077124,-82.69550459999999,"1000 SAINT CHRISTOPHER DRIVE, ASHLAND, KY"
856,36.9228938,-84.120322,"ONE TRILLIUM WAY, CORBIN, KY"
857,36.9648425,-86.43678799999999,"1801 ASHLEY CIRCLE, BOWLING GREEN, KY"
858,38.2480611,-85.74441499999999,"530 SOUTH JACKSON STREET, LOUISVILLE, KY"
859,44.5470352,-68.41611859999999,"50 UNION ST, ELLSWORTH, ME"
860,44.1441064,-69.0842266,"6 GLEN COVE DRIVE, ROCKPORT, ME"
861,39.2880132,-76.6248449,"22 S GREENE ST, BALTIMORE, MD"
862,38.9306528,-76.92091119999999,"3001 HOSPITAL DRIVE, CHEVERLY, MD"
863,39.3524767,-76.6613048,"2401 WEST BELVEDERE AVE, BALTIMORE, MD"
864,39.358517,-76.782082,"5401 OLD COURT RD, RANDALLSTOWN, MD"
865,38.3396404,-75.2115477,"9733 HEALTHWAY DRIVE, BERLIN, MD"
866,42.374414,-71.133776,"330 MOUNT AUBURN STREET, CAMBRIDGE, MA"
867,42.70975869999999,-71.1507002,"ONE GENERAL STREET, LAWRENCE, MA"
868,41.6929483,-71.16332539999999,"795 MIDDLE STREET, FALL RIVER, MA"
869,42.2002873,-72.6274057,"575 BEECH STREET, HOLYOKE, MA"
870,42.8147477,-70.89151199999999,"25 HIGHLAND AVENUE, NEWBURYPORT, MA"
871,42.1322039,-71.0903302,"680 CENTER STREET, BROCKTON, MA"
872,42.1333439,-71.52881049999999,"14 PROSPECT STREET, MILFORD, MA"
873,42.4659009,-71.1226709,"41 HIGHLAND AVENUE, WINCHESTER, MA"
874,42.3016411,-71.12878169999999,"1153 CENTRE STREET, BOSTON, MA"
875,42.3943459,-83.4043441,"36475 FIVE MILE ROAD, LIVONIA, MI"
876,42.4191069,-83.182279,"6071 W OUTER DRIVE, DETROIT, MI"
877,42.3673845,-83.0853755,"2799 W GRAND BLVD, DETROIT, MI"
878,45.8098407,-88.0445283,"1721 S STEPHENSON AVE, IRON MOUNTAIN, MI"
879,42.9581324,-85.6623188,"200 JEFFERSON AVENUE SE, GRAND RAPIDS, MI"
880,43.2217349,-86.2429655,"1700 CLINTON STREET, MUSKEGON, MI"
881,42.3533835,-83.0556941,"4201 ST ANTOINE ST - 3M, DETROIT, MI"
882,42.5391428,-83.40776919999999,"6777 WEST MAPLE ROAD, W BLOOMFIELD, MI"
883,44.9433017,-93.10720099999999,"333 NORTH SMITH, SAINT PAUL, MN"
884,45.1064085,-93.2568936,"550 OSBORNE ROAD, FRIDLEY, MN"
885,33.518252,-90.1983228,"1401 RIVER RD / PO BOX 1410, GREENWOOD, MS"
886,37.9526051,-91.7853512,"1000 W 10TH ST, ROLLA, MO"
887,40.59232739999999,-98.38746719999999,"715 N ST JOSEPH AVE, HASTINGS, NE"
888,40.7102476,-74.2136147,"201 LYONS AVE, NEWARK, NJ"
889,40.5314853,-74.86113,"2100 WESCOTT DRIVE, FLEMINGTON, NJ"
890,40.3568514,-74.6615827,"253 WITHERSPOON ST, PRINCETON, NJ"
891,40.6129663,-74.2911039,"865 STONE ST, RAHWAY, NJ"
892,40.6597934,-74.21412649999999,"225 WILLIAMSON STREET, ELIZABETH, NJ"
893,41.0578686,-74.7682688,"175 HIGH ST, NEWTON, NJ"
894,40.2945988,-74.8076198,"ONE CAPITAL WAY, PENNINGTON, NJ"
895,40.04632,-74.8805943,"218A SUNSET ROAD, WILLINGBORO, NJ"
896,39.5940226,-75.4445128,"310 WOODSTOWN ROAD, SALEM, NJ"
897,40.4054853,-74.1917012,"727 N BEERS ST, HOLMDEL, NJ"
898,36.7237623,-108.2168081,"801 WEST MAPLE STREET, FARMINGTON, NM"
899,33.42385050000001,-104.5284839,"405 W COUNTRY CLUB RD, ROSWELL, NM"
900,40.9292927,-73.89786099999999,"127 SOUTH BROADWAY, YONKERS, NY"
901,40.7014063,-73.816302,"89TH AVENUE AND VAN WYCK EXPRESSWAY, JAMAICA, NY"
902,40.7261764,-73.55374979999999,"2201 HEMPSTEAD TURNPIKE, EAST MEADOW, NY"
903,40.7257613,-73.241505,"301 EAST MAIN STREET, BAY SHORE, NY"
904,40.87933049999999,-73.415944,"270 PARK AVENUE, HUNTINGTON, NY"
905,41.935072,-73.912876,"6511 SPRINGBROOK AVENUE, RHINEBECK, NY"
906,42.245866,-73.777142,"71 PROSPECT AVENUE, HUDSON, NY"
907,41.09600590000001,-73.9260685,"160 NORTH MIDLAND AVENUE, NYACK, NY"
908,40.934406,-72.673557,"1300 ROANOKE AVENUE, RIVERHEAD, NY"
909,40.8547222,-73.84637239999999,"1400 PELHAM PARKWAY SOUTH, BRONX, NY"
910,40.7450725,-73.8857803,"79-01 BROADWAY, ELMHURST, NY"
911,40.7799905,-72.9772437,"101 HOSPITAL ROAD, PATCHOGUE, NY"
912,43.965183,-75.9141549,"830 WASHINGTON STREET, WATERTOWN, NY"
913,41.1972011,-73.7245114,"400 EAST MAIN STREET, MOUNT KISCO, NY"
914,42.7340076,-73.67267369999999,"2215 BURDETT AVENUE, TROY, NY"
915,47.1284266,-119.2654679,"801 EAST WHEELER ROAD, MOSES LAKE, WA"
916,40.8711487,-73.6225297,"101 ST ANDREWS LANE, GLEN COVE, NY"
917,40.7554325,-73.8153107,"45TH AVENUE AND PARSONS BOULEVARD, FLUSHING, NY"
918,40.5854106,-73.9650892,"2601 OCEAN PARKWAY, BROOKLYN, NY"
919,40.6593277,-73.9337519,"585 SCHENECTADY AVENUE, BROOKLYN, NY"
920,40.6567192,-73.94616959999999,"451 CLARKSON AVENUE, BROOKLYN, NY"
921,40.7393956,-73.9766952,"FIRST AVENUE AT 27TH STREET, NEW YORK, NY"
922,43.4540602,-76.51642319999999,"110 WEST SIXTH STREET, OSWEGO, NY"
923,42.9264245,-78.8318242,"462 GRIDER STREET, BUFFALO, NY"
924,40.704082,-73.9177493,"374 STOCKHOLM STREET, BROOKLYN, NY"
925,40.7168484,-73.8043186,"82-68 164TH STREET, JAMAICA, NY"
926,40.65496470000001,-73.91236440000002,"LINDEN BOULEVARD AT BROOKDALE PLAZA, BROOKLYN, NY"
927,42.941359,-76.56474399999999,"17 LANSING STREET, AUBURN, NY"
928,41.38320849999999,-73.6637171,"670 STONELEIGH AVENUE, CARMEL, NY"
929,42.1406035,-77.04763129999999,"176 DENISON PARKWAY EAST, CORNING, NY"
930,40.775067,-73.4786688,"888 OLD COUNTRY ROAD, PLAINVIEW, NY"
931,40.885121,-72.380301,"240 MEETING HOUSE LANE, SOUTHAMPTON, NY"
932,40.6782084,-73.9375268,"1545 ATLANTIC AVENUE, BROOKLYN, NY"
933,35.3977239,-77.9525029,"2700 WAYNE MEMORIAL DR, GOLDSBORO, NC"
934,31.6018273,-81.89171809999999,"865 SOUTH FIRST STREET, JESUP, GA"
935,41.5767454,-75.26012,"601 PARK STREET, HONESDALE, PA"
936,35.4689369,-79.1866809,"1135 CARTHAGE ST, SANFORD, NC"
937,35.3020407,-81.53684410000001,"201 E GROVER ST, SHELBY, NC"
938,34.7629986,-77.38512539999999,"317 WESTERN BOULEVARD, JACKSONVILLE, NC"
939,35.51426560000001,-78.3343503,"509 BRIGHT LEAF BLVD, SMITHFIELD, NC"
940,36.7226195,-81.91179489999999,"16000 JOHNSTON MEMORIAL DRIVE, ABINGDON, VA"
941,35.717711,-77.94441700000002,"1705 S TARBORO ST, WILSON, NC"
942,35.5490677,-80.854179,"171 FAIRVIEW ROAD, MOORESVILLE, NC"
943,34.9755373,-80.5226194,"600 HOSPITAL DR, MONROE, NC"
944,35.976221,-77.8530261,"2460 CURTIS ELLIS DRIVE, ROCKY MOUNT, NC"
945,41.2355028,-80.7983994,"1350 EAST MARKET STREET, WARREN, OH"
946,41.2255739,-82.60335099999999,"272 BENEDICT AVENUE, NORWALK, OH"
947,41.5984043,-81.54849999999999,"18901 LAKE SHORE BOULEVARD, EUCLID, OH"
948,41.5571451,-83.68168109999999,"5901 MONCLOVA ROAD, MAUMEE, OH"
949,41.4357986,-81.9436685,"29000 CENTER RIDGE ROAD, WESTLAKE, OH"
950,41.4211405,-81.59797139999999,"12300 MCCRACKEN ROAD, GARFIELD HEIGHT, OH"
951,41.4478921,-81.53728989999999,"20000 HARVARD ROAD, WARRENSVILLE HE, OH"
952,40.0865629,-84.2285922,"3130 NORTH COUNTY ROAD 25A, TROY, OH"
953,40.9944354,-80.66013130000002,"8401 MARKET STREET, BOARDMAN, OH"
954,34.5942181,-98.4610307,"5602 SOUTHWEST LEE BOULEVARD, LAWTON, OK"
955,35.4227057,-97.5302488,"4401 SOUTH WESTERN AVENUE, OKLAHOMA CITY, OK"
956,45.49964019999999,-122.6875751,"3181 SW SAM JACKSON PARK ROAD, PORTLAND, OR"
957,40.35103489999999,-79.8490186,"1500 FIFTH AVENUE, MC KEESPORT, PA"
958,40.25016309999999,-76.92255449999999,"503 NORTH 21ST STREET, CAMP HILL, PA"
959,40.0795094,-75.2125022,"8835 GERMANTOWN AVE, PHILADELPHIA, PA"
960,40.0054237,-75.15071979999999,"3401 NORTH BROAD STREET, PHILADELPHIA, PA"
961,40.4362085,-79.98562070000001,"1400 LOCUST STREET, PITTSBURGH, PA"
962,40.7121297,-80.3210184,"1000 DUTCH RIDGE ROAD, BEAVER, PA"
963,40.0097958,-75.7861456,"201 REESEVILLE ROAD, COATESVILLE, PA"
964,41.9803903,-76.5199915,"ONE GUTHRIE SQUARE, SAYRE, PA"
965,40.0705077,-75.08782839999999,"7600 CENTRAL AVE, PHILADELPHIA, PA"
966,40.4891376,-79.8961109,"815 FREEPORT ROAD, PITTSBURGH, PA"
967,40.5733191,-80.01452549999999,"9100 BABCOCK BOULEVARD, PITTSBURGH, PA"
968,41.4105157,-75.6506849,"700 QUINCY AVENUE, SCRANTON, PA"
969,40.2440176,-75.61360839999999,"1600 EAST HIGH STREET AND ARMAND HAMMER BLVD, POTTSTOWN, PA"
970,40.0367216,-75.14318229999999,"5501 OLD YORK ROAD, PHILADELPHIA, PA"
971,40.1815373,-79.9112996,"1163 COUNTRY CLUB ROAD, MONONGAHELA, PA"
972,39.92872190000001,-75.2687203,"LANSDOWNE & BAILY RDS, DARBY, PA"
973,40.8087606,-79.5618734,"ONE NOLTE DRIVE, KITTANNING, PA"
974,41.4118058,-80.37202839999999,"110 NORTH MAIN STREET, GREENVILLE, PA"
975,40.0588411,-75.0421637,"2601 HOLME AVE, PHILADELPHIA, PA"
976,41.2324604,-80.4957376,"740 EAST STATE STREET, SHARON, PA"
977,40.3209957,-79.39458359999999,"ONE MELLON WAY, LATROBE, PA"
978,40.3780993,-80.06660959999999,"1000 BOWER HILL ROAD, PITTSBURGH, PA"
979,39.8085683,-76.9829377,"300 HIGHLAND AVE, HANOVER, PA"
980,39.9571806,-75.1628984,"230 NORTH BROAD STREET, PHILADELPHIA, PA"
